,AUC,CoxSnell,Nagelkerke,McFadden,Features
12819,64.27015251,0.193756345,0.206673435,0.077678049,2773545 2968399 3556202 diagnosis
2854,64.27015251,0.193509928,0.20641059,0.07756783,2385696 3500787 3556094 diagnosis
20864,64.27015251,0.146727845,0.156509702,0.057230532,3103062 3890913 3551851 diagnosis
3796,64.26470588,0.322399976,0.343893308,0.140373542,2406361 3005266 2565935 diagnosis
23628,64.26470588,0.210429047,0.22445765,0.085214794,3279089 3405587 3096512 diagnosis
8033,64.26470588,0.20849086,0.222390251,0.084330521,2601230 2844453 3708874 diagnosis
8359,64.26470588,0.203782402,0.217367895,0.082191334,2601230 3134828 2968434 diagnosis
25512,64.26470588,0.194017945,0.206952475,0.077795094,3346453 3405587 2968349 diagnosis
6247,64.26470588,0.090456909,0.09648737,0.034196526,2531129 3551851 3096512 diagnosis
3588,64.25925926,0.394578329,0.42088355,0.180996944,2406361 2773545 3352040 diagnosis
3617,64.25925926,0.284403474,0.303363705,0.120695428,2406361 2773545 3556158 diagnosis
7490,64.25925926,0.265099977,0.282773308,0.111095024,2568968 3818376 3475038 diagnosis
11081,64.25925926,0.242973237,0.259171453,0.100395948,2674432 3337168 3428268 diagnosis
27120,64.25925926,0.219839733,0.234495716,0.089539393,3405587 3428268 3843934 diagnosis
31178,64.25925926,0.207381284,0.221206703,0.083825265,3890913 3214800 2968436 diagnosis
9253,64.25925926,0.189286924,0.201906052,0.07568417,2672467 2804221 3279089 diagnosis
8538,64.25925926,0.169620335,0.180928358,0.067039245,2601230 3346453 3556110 diagnosis
18094,64.25925926,0.151632236,0.161741051,0.059309573,3017068 3808600 3096512 diagnosis
19247,64.25925926,0.081472832,0.086904354,0.030651425,3048778 3556202 3407583 diagnosis
2467,64.25381264,0.269647573,0.287624078,0.113333825,2385696 3104698 3475038 diagnosis
7592,64.25381264,0.248954247,0.265551197,0.103256824,2568968 2674317 3556274 diagnosis
4833,64.25381264,0.248059978,0.26459731,0.102827626,2406361 3556158 2968436 diagnosis
13335,64.25381264,0.234350942,0.249974338,0.096311206,2804221 3134828 3632862 diagnosis
7074,64.25381264,0.216152788,0.230562974,0.087838906,2568968 3336422 3818376 diagnosis
7959,64.25381264,0.196718403,0.209832964,0.079005568,2601230 2804221 2359439 diagnosis
4599,64.25381264,0.176438767,0.188201352,0.070013044,2406361 3843934 2968399 diagnosis
31056,64.25381264,0.140636165,0.150011909,0.054664757,3890913 2674317 3407583 diagnosis
32117,64.25381264,0.069688249,0.074334133,0.026053461,2968349 3551851 3556110 diagnosis
12203,64.24836601,0.321445497,0.342875197,0.139865849,2773545 3157311 3818376 diagnosis
8091,64.24836601,0.310161753,0.330839204,0.133917494,2601230 3005266 2968401 diagnosis
21129,64.24836601,0.296759236,0.316543185,0.126977349,3104698 3157311 3336422 diagnosis
2805,64.24836601,0.280060133,0.298730809,0.118512921,2385696 3405587 2359439 diagnosis
4596,64.24836601,0.269010599,0.286944639,0.113019402,2406361 3843934 3475038 diagnosis
30657,64.24836601,0.164390388,0.175349748,0.064774752,3818376 2968399 3749734 diagnosis
28247,64.24836601,0.162473806,0.173305393,0.063948446,3500787 3818376 3096512 diagnosis
11297,64.24836601,0.151565513,0.16166988,0.059281207,2674432 3500787 3407583 diagnosis
13251,64.24836601,0.139034069,0.148303007,0.053992986,2804221 3103062 3428268 diagnosis
1043,64.24836601,0.06872453,0.073306165,0.025680029,3336422 2968434 diagnosis
15763,64.24291939,0.27208968,0.290228992,0.114541844,2844453 3352040 3632862 diagnosis
15459,64.24291939,0.230399042,0.245758978,0.094454375,2844453 3103062 3405587 diagnosis
2110,64.24291939,0.226637114,0.241746255,0.092695641,2385696 2804221 3890913 diagnosis
28965,64.24291939,0.212755061,0.226938732,0.086278879,3632862 3744589 2536332 diagnosis
25509,64.24291939,0.208280517,0.222165884,0.084234685,3346453 3405587 2968399 diagnosis
19675,64.24291939,0.195281247,0.208299997,0.07836086,3061438 3354095 3818376 diagnosis
32351,64.24291939,0.194155883,0.207099609,0.077856826,3214800 3407583 2359439 diagnosis
2711,64.24291939,0.183412587,0.195640093,0.073080191,2385696 3346453 2536332 diagnosis
15097,64.24291939,0.14770413,0.157551072,0.057643438,2815331 2674317 3749734 diagnosis
18948,64.24291939,0.143809462,0.153396759,0.055999051,3048778 3708874 3808600 diagnosis
9191,64.24291939,0.081454868,0.086885193,0.030644372,2672467 2674432 2536332 diagnosis
4222,64.23747277,0.323426851,0.344988641,0.140920543,2406361 3346453 3500787 diagnosis
7534,64.23747277,0.279299413,0.297919373,0.118132018,2568968 3890913 2674317 diagnosis
12241,64.23747277,0.266753858,0.284537449,0.11190763,2773545 3279089 3818376 diagnosis
4838,64.23747277,0.258283257,0.275502141,0.10776494,2406361 2968436 3749734 diagnosis
2740,64.23747277,0.252192839,0.269005695,0.104815452,2385696 3352040 2359439 diagnosis
2503,64.23747277,0.240371536,0.256396305,0.099158532,2385696 3134828 3808600 diagnosis
13489,64.23747277,0.228122641,0.243330817,0.093389114,2804221 3337168 3808600 diagnosis
25573,64.23747277,0.217351264,0.231841348,0.088390786,3346453 3500787 2968349 diagnosis
18609,64.23747277,0.209774567,0.223759538,0.084915954,3048778 3279089 3214800 diagnosis
15012,64.23747277,0.174991552,0.186657655,0.0693798,2815331 3818376 2359439 diagnosis
15015,64.23747277,0.174690162,0.186336173,0.069248064,2815331 3818376 3749734 diagnosis
20870,64.23747277,0.156532841,0.166968364,0.061399049,3103062 3890913 3096512 diagnosis
19328,64.23747277,0.145145546,0.154821916,0.056562321,3061438 3103062 3336422 diagnosis
30615,64.23747277,0.129296292,0.137916044,0.049936557,3818376 2674317 3407583 diagnosis
21032,64.23747277,0.113947682,0.121544194,0.043634052,3103062 3214800 3556274 diagnosis
24740,64.23747277,0.083371654,0.088929764,0.031397799,3336422 3214800 2968434 diagnosis
7881,64.23202614,0.257138028,0.274280563,0.10720848,2601230 2773545 3346453 diagnosis
24954,64.23202614,0.218842244,0.233431727,0.089078541,3337168 3428268 3556110 diagnosis
31243,64.23202614,0.196096324,0.209169412,0.078726362,3475038 2674317 3551851 diagnosis
7992,64.23202614,0.190283931,0.202969527,0.076127997,2601230 2815331 3890913 diagnosis
8914,64.23202614,0.186624969,0.199066634,0.074501848,2601230 3890913 2968399 diagnosis
2086,64.23202614,0.16691288,0.178040405,0.06586518,2385696 2804221 3017068 diagnosis
24769,64.23202614,0.106328197,0.113416744,0.040545748,3336422 3556110 3556274 diagnosis
15185,64.23202614,0.048455563,0.051685934,0.017914266,2815331 3551851 3556110 diagnosis
3595,64.22657952,0.326612929,0.348387125,0.142623018,2406361 2773545 3708874 diagnosis
17741,64.22657952,0.279860011,0.298517345,0.118412678,3017068 3337168 2359439 diagnosis
4067,64.22657952,0.248841974,0.265431439,0.103202911,2406361 3134828 3556274 diagnosis
13386,64.22657952,0.222957163,0.237820974,0.09098349,2804221 3157311 2565935 diagnosis
17947,64.22657952,0.182212397,0.194359891,0.072550476,3017068 3585272 3808600 diagnosis
302,64.22657952,0.143130977,0.152673042,0.055713349,2601230 3428268 diagnosis
3526,64.2211329,0.353954946,0.377551942,0.157573329,2406361 2674432 3005266 diagnosis
3326,64.2211329,0.296221347,0.315969437,0.126701585,2406361 2531129 3337168 diagnosis
2565,64.2211329,0.285404667,0.304431644,0.121200401,2385696 3157311 2536332 diagnosis
18796,64.2211329,0.233210615,0.248757989,0.095774432,3048778 3405587 3428268 diagnosis
5480,64.2211329,0.224141064,0.239083802,0.091533431,2531129 3104698 3405587 diagnosis
3623,64.2211329,0.203634055,0.217209658,0.082124141,2406361 2804221 2815331 diagnosis
16440,64.2211329,0.20130508,0.214725418,0.081070889,3005266 3048778 2536332 diagnosis
21050,64.2211329,0.197273371,0.210424929,0.079254834,3103062 3809690 2536332 diagnosis
29286,64.2211329,0.173810996,0.185398396,0.068864059,3632862 3749734 2968434 diagnosis
11285,64.2211329,0.16392872,0.174857301,0.064575537,2674432 3500787 3843934 diagnosis
27896,64.2211329,0.157021211,0.167489292,0.061607941,3428268 2674317 3556158 diagnosis
18418,64.2211329,0.126343647,0.134766557,0.048715545,3048778 3061438 2968434 diagnosis
18329,64.2211329,0.120299698,0.128319678,0.046228997,3017068 3407583 3749734 diagnosis
21273,64.21568627,0.297935234,0.317797582,0.127580992,3104698 3337168 2968436 diagnosis
29671,64.21568627,0.282532033,0.301367501,0.119753418,3744589 3808600 3475038 diagnosis
8241,64.21568627,0.263340523,0.280896557,0.110232553,2601230 3103062 3157311 diagnosis
2122,64.21568627,0.251089042,0.267828312,0.104283474,2385696 2804221 3809690 diagnosis
17573,64.21568627,0.222557635,0.237394811,0.090798092,3017068 3134828 3808600 diagnosis
652,64.21568627,0.221824798,0.236613118,0.090458272,3005266 3808600 diagnosis
3121,64.21568627,0.220192786,0.234872305,0.089702648,2385696 2674317 2968401 diagnosis
25254,64.21568627,0.20046929,0.213833909,0.080693661,3337168 2674317 2968434 diagnosis
19346,64.21568627,0.16995087,0.181280929,0.067182841,3061438 3103062 2674317 diagnosis
27889,64.21568627,0.146839527,0.156628829,0.057277742,3428268 2674317 3556202 diagnosis
1251,64.21568627,0.126096172,0.134502583,0.048613393,3500787 3780271 diagnosis
30463,64.21568627,0.109816231,0.117137313,0.041956225,3808600 3551851 2968434 diagnosis
24802,64.21023965,0.292739398,0.312255358,0.124921549,3337168 3346453 3500787 diagnosis
3647,64.21023965,0.232749923,0.248266585,0.095557802,2406361 2804221 3808600 diagnosis
5711,64.21023965,0.223285075,0.238170746,0.091135726,2531129 3346453 3744589 diagnosis
24272,64.21023965,0.222391614,0.237217721,0.090721079,3336422 3405587 3585272 diagnosis
335,64.21023965,0.190838519,0.203561086,0.076375113,2672467 2773545 diagnosis
16087,64.21023965,0.154175509,0.164453876,0.06039244,2844453 3818376 3556202 diagnosis
5454,64.21023965,0.130300548,0.138987251,0.050352792,2531129 3103062 2968399 diagnosis
3153,64.21023965,0.128401552,0.136961656,0.049566117,2385696 3556094 2536332 diagnosis
354,64.21023965,0.098846002,0.105435735,0.037538606,2672467 3428268 diagnosis
14964,64.21023965,0.092432881,0.098595073,0.034980938,2815331 3780271 3096512 diagnosis
564,64.21023965,0.087437296,0.093266449,0.0330011,2815331 2674317 diagnosis
24717,64.21023965,0.072491404,0.077324164,0.027141861,3336422 3551851 2968434 diagnosis
22760,64.20479303,0.27637943,0.294804726,0.116673669,3157311 3336422 2968434 diagnosis
3333,64.20479303,0.236150364,0.251893722,0.097159856,2406361 2531129 3585272 diagnosis
13426,64.20479303,0.178558693,0.190462606,0.07094265,2804221 3279089 2968349 diagnosis
28939,64.20479303,0.156450979,0.166881044,0.061364046,3632862 3708874 2536332 diagnosis
18480,64.20479303,0.153901194,0.164161274,0.060275487,3048778 3104698 3818376 diagnosis
17423,64.20479303,0.091507954,0.097608484,0.034613553,3017068 3048778 3556110 diagnosis
4392,64.19934641,0.30791346,0.328441024,0.132743912,2406361 3500787 3475038 diagnosis
4409,64.19934641,0.269882131,0.287874273,0.113449677,2406361 3500787 3749734 diagnosis
10695,64.19934641,0.251024659,0.267759636,0.104252469,2674432 3005266 3556202 diagnosis
4883,64.19934641,0.214571296,0.228876049,0.087111943,2531129 2568968 3556094 diagnosis
8191,64.19934641,0.204334308,0.217956595,0.082441425,2601230 3048778 2968436 diagnosis
12800,64.19934641,0.201049122,0.214452397,0.080955323,2773545 3556094 2968349 diagnosis
14261,64.19934641,0.1826073,0.19478112,0.072724684,2815331 3017068 3475038 diagnosis
14822,64.19934641,0.144126556,0.153734993,0.056132653,2815331 3500787 2968349 diagnosis
25410,64.19389978,0.260646548,0.278022985,0.108915969,3337168 2359439 2968434 diagnosis
12358,64.19389978,0.253453976,0.270350908,0.105424223,2773545 3346453 2968349 diagnosis
25346,64.19389978,0.220977995,0.235709861,0.090066004,3337168 3551851 3749734 diagnosis
7934,64.19389978,0.17885024,0.190773589,0.071070683,2601230 2804221 3428268 diagnosis
9606,64.19389978,0.134248536,0.143198439,0.051993793,2672467 3103062 3556274 diagnosis
32113,64.19389978,0.06985605,0.07451312,0.026118522,2968349 3551851 3556202 diagnosis
4331,64.18845316,0.357892435,0.381751931,0.159778275,2406361 3405587 3475038 diagnosis
25072,64.18845316,0.307659006,0.328169606,0.13261133,3337168 3708874 2968436 diagnosis
12173,64.18845316,0.26929786,0.287251051,0.113161166,2773545 3134828 2968349 diagnosis
7119,64.18845316,0.267968819,0.285833407,0.112505748,2568968 3337168 2968349 diagnosis
17006,64.18845316,0.266614742,0.284389059,0.111839207,3005266 3632862 3749734 diagnosis
4050,64.18845316,0.228121571,0.243329676,0.093388614,2406361 3134828 2968399 diagnosis
7956,64.18845316,0.225743884,0.240793476,0.092279305,2601230 2804221 3809690 diagnosis
7087,64.18845316,0.210573796,0.224612049,0.085280922,2568968 3336422 3407583 diagnosis
28126,64.18845316,0.209363968,0.223321566,0.084728597,3500787 3632862 3749734 diagnosis
12899,64.18845316,0.189634846,0.202277169,0.075838989,2773545 3556202 2968434 diagnosis
17481,64.18845316,0.176383019,0.188141887,0.06998863,3017068 3103062 3346453 diagnosis
19067,64.18845316,0.17583895,0.187561547,0.069750453,3048778 3818376 3749734 diagnosis
20534,64.18845316,0.171636784,0.183079236,0.067916151,3103062 3354095 3780271 diagnosis
1654,64.18845316,0.050855018,0.054245353,0.018824905,3214800 2968434 diagnosis
4865,64.18300654,0.279200403,0.297813763,0.118082472,2531129 2568968 3337168 diagnosis
27815,64.18300654,0.262257726,0.279741574,0.109702797,3428268 3818376 2968436 diagnosis
5632,64.18300654,0.245379596,0.261738236,0.101544246,2531129 3336422 3352040 diagnosis
28518,64.18300654,0.181080829,0.193152884,0.072051758,3585272 3632862 2968399 diagnosis
30008,64.18300654,0.178487326,0.190386481,0.070911315,3780271 3818376 2359439 diagnosis
24327,64.18300654,0.134197656,0.143144167,0.051972597,3336422 3428268 3556158 diagnosis
3875,64.17755991,0.317717013,0.338898147,0.137889463,2406361 3048778 3744589 diagnosis
23429,64.17755991,0.300740941,0.320790337,0.129025264,3279089 3336422 3337168 diagnosis
6387,64.17755991,0.273733722,0.291982637,0.115357375,2568968 2672467 2773545 diagnosis
27792,64.17755991,0.236432951,0.252195148,0.097293312,3428268 3808600 2968436 diagnosis
18467,64.17755991,0.221294109,0.23604705,0.090212389,3048778 3104698 3337168 diagnosis
20374,64.17755991,0.220041239,0.234710655,0.089632562,3103062 3279089 3407583 diagnosis
6232,64.17755991,0.214138084,0.228413956,0.086913064,2531129 2968349 3809690 diagnosis
20495,64.17755991,0.211524135,0.225625744,0.085715375,3103062 3352040 3428268 diagnosis
18976,64.17755991,0.19671627,0.209830688,0.07900461,3048778 3744589 3843934 diagnosis
5889,64.17755991,0.195332746,0.20835493,0.078383943,2531129 3500787 3556110 diagnosis
13252,64.17755991,0.180865089,0.192922761,0.071956753,2804221 3103062 3500787 diagnosis
28206,64.17755991,0.134932034,0.143927503,0.052278652,3500787 3780271 2536332 diagnosis
25078,64.17211329,0.315266736,0.336284519,0.136596499,3337168 3744589 3808600 diagnosis
8911,64.17211329,0.256237684,0.273320196,0.10677161,2601230 3890913 3475038 diagnosis
29149,64.17211329,0.234757031,0.250407499,0.096502552,3632862 2968399 2359439 diagnosis
11310,64.17211329,0.232789089,0.248308362,0.095576214,2674432 3585272 3744589 diagnosis
20631,64.17211329,0.229250498,0.244533864,0.093916511,3103062 3500787 3890913 diagnosis
8638,64.17211329,0.216214152,0.230628428,0.087867143,2601230 3405587 3096512 diagnosis
1806,64.17211329,0.213702271,0.22794909,0.086713102,2385696 2531129 2565935 diagnosis
20524,64.17211329,0.201643592,0.215086498,0.081223787,3103062 3352040 2968434 diagnosis
4171,64.17211329,0.174687995,0.186333862,0.069247117,2406361 3336422 3407583 diagnosis
11719,64.17211329,0.101369328,0.108127283,0.038549948,2674432 3096512 2968434 diagnosis
32136,64.17211329,0.062620719,0.066795434,0.023323797,2968349 3556202 2536332 diagnosis
11793,64.16666667,0.267565322,0.28540301,0.112306999,2773545 2815331 3005266 diagnosis
21961,64.16666667,0.265627351,0.283335842,0.111353942,3134828 3279089 3818376 diagnosis
20350,64.16666667,0.24720571,0.26368609,0.102418102,3103062 3279089 3352040 diagnosis
13513,64.16666667,0.233830606,0.249419313,0.096066175,2804221 3337168 3556274 diagnosis
20440,64.16666667,0.203299658,0.216852968,0.081972725,3103062 3337168 2968399 diagnosis
5129,64.16666667,0.169057071,0.180327542,0.066794676,2531129 2804221 3708874 diagnosis
24370,64.16666667,0.160493621,0.171193195,0.063096702,3336422 3585272 3890913 diagnosis
28636,64.16666667,0.158805517,0.169392552,0.062372177,3585272 3808600 2536332 diagnosis
18955,64.16666667,0.110707244,0.118087727,0.042317415,3048778 3708874 2968399 diagnosis
15087,64.16666667,0.098264026,0.104814961,0.037305754,2815331 2674317 3551851 diagnosis
713,64.16666667,0.043496942,0.046396738,0.016039629,3017068 3556110 diagnosis
7129,64.16122004,0.347668832,0.370846754,0.154080883,2568968 3337168 2968436 diagnosis
5722,64.16122004,0.281651693,0.300428473,0.11931114,2531129 3346453 2968401 diagnosis
16773,64.16122004,0.269278274,0.287230159,0.113151498,3005266 3346453 2674317 diagnosis
10701,64.16122004,0.263168484,0.280713049,0.110148331,2674432 3005266 2359439 diagnosis
15968,64.16122004,0.252757476,0.269607975,0.105087884,2844453 3632862 2359439 diagnosis
24199,64.16122004,0.218060256,0.232597606,0.088717664,3336422 3346453 3749734 diagnosis
9082,64.16122004,0.210276058,0.224294462,0.085144917,2601230 3214800 2968436 diagnosis
6023,64.16122004,0.206308473,0.220062371,0.083337422,2531129 3780271 3809690 diagnosis
13115,64.16122004,0.199327961,0.212616491,0.080179167,2804221 3017068 3279089 diagnosis
4938,64.16122004,0.177814557,0.189668861,0.070616066,2531129 2601230 2565935 diagnosis
31325,64.16122004,0.168295417,0.179515111,0.066464228,3475038 2968349 3214800 diagnosis
23864,64.16122004,0.164279331,0.175231286,0.064726819,3279089 3818376 2968349 diagnosis
23876,64.16122004,0.16406029,0.174997643,0.0646323,3279089 3818376 2968434 diagnosis
8902,64.16122004,0.147713395,0.157560955,0.057647359,2601230 3843934 3556110 diagnosis
28200,64.16122004,0.147619354,0.157460644,0.057607565,3500787 3780271 3096512 diagnosis
10564,64.16122004,0.120311687,0.128332466,0.046233912,2674432 2804221 2968434 diagnosis
21955,64.15577342,0.312025465,0.332827163,0.134893233,3134828 3279089 3585272 diagnosis
